Run,Model,Adversarial,Augmentation,Intensity,Metric,Confidence
3,U,True,Rotation,45.0,0.8899999856948853,27.877391815185547
3,U,False,Rotation,55.0,0.6899999976158142,7.3289690017700195
3,U,True,Rotation,55.0,0.85999995470047,27.875404357910156
3,U,False,Rotation,65.0,0.6699999570846558,7.3289690017700195
3,U,True,Rotation,65.0,0.7799999713897705,27.260499954223633
3,U,False,Rotation,75.0,0.6299999952316284,7.3289690017700195
3,U,True,Rotation,75.0,0.7299999594688416,27.549701690673828
3,U,False,Rotation,90.0,0.6399999856948853,7.3289690017700195
3,U,True,Rotation,90.0,0.6800000071525574,27.8679141998291
3,U,False,Translation,0.01,0.8799999952316284,7.3289690017700195
3,U,True,Translation,0.01,1.0,26.97685432434082
3,U,False,Translation,0.05,0.9300000071525574,7.3289690017700195
3,U,True,Translation,0.05,1.0,26.795848846435547
3,U,False,Translation,0.1,0.9199999570846558,7.3289690017700195
3,U,True,Translation,0.1,0.9899999499320984,28.2294864654541
3,U,False,Translation,0.15,0.8700000047683716,7.3289690017700195
3,U,True,Translation,0.15,0.9399999976158142,27.188371658325195
3,U,False,Translation,0.2,0.8700000047683716,7.3289690017700195
3,U,True,Translation,0.2,0.9399999976158142,27.352821350097656
3,U,False,Translation,0.25,0.8700000047683716,7.3289690017700195
3,U,True,Translation,0.25,0.9300000071525574,28.1179141998291
3,U,False,Translation,0.3,0.8499999642372131,7.3289690017700195
3,U,True,Translation,0.3,0.9099999666213989,27.644548416137695
3,U,False,Translation,0.35,0.8100000023841858,7.3289690017700195
3,U,True,Translation,0.35,0.9199999570846558,28.58469581604004
3,U,False,Translation,0.4,0.7599999904632568,7.3289690017700195
3,U,True,Translation,0.4,0.8700000047683716,27.083885192871094
3,U,False,Translation,0.45,0.7400000095367432,7.3289690017700195
3,U,True,Translation,0.45,0.8700000047683716,27.787954330444336
3,U,False,Translation,0.5,0.6800000071525574,7.3289690017700195
3,U,True,Translation,0.5,0.8499999642372131,28.45860481262207
3,A,False,Noise,0.01,0.7799999713897705,3.1318719387054443
3,A,True,Noise,0.01,1.0,17.185083389282227
3,A,False,Noise,0.1,0.7799999713897705,3.1318719387054443
3,A,True,Noise,0.1,1.0,18.202211380004883
3,A,False,Noise,0.5,0.7799999713897705,3.1318719387054443
3,A,True,Noise,0.5,1.0,18.181638717651367
3,A,False,Noise,1.0,0.7699999809265137,3.1318719387054443
3,A,True,Noise,1.0,1.0,17.508949279785156
3,A,False,Noise,2.0,0.75,3.1318719387054443
3,A,True,Noise,2.0,1.0,17.449901580810547
3,A,False,Noise,5.0,0.6899999976158142,3.1318719387054443
3,A,True,Noise,5.0,1.0,17.914758682250977
3,A,False,Noise,10.0,0.4899999797344208,3.1318719387054443
3,A,True,Noise,10.0,0.8999999761581421,17.20340347290039
3,A,False,Noise,15.0,0.32999998331069946,3.1318719387054443
3,A,True,Noise,15.0,0.7199999690055847,16.882596969604492
3,A,False,Noise,20.0,0.25999999046325684,3.1318719387054443
3,A,True,Noise,20.0,0.5299999713897705,17.525955200195312
3,A,False,Noise,25.0,0.28999999165534973,3.1318719387054443
3,A,True,Noise,25.0,0.4599999785423279,17.590381622314453
3,A,False,Rotation,5.0,0.7999999523162842,3.1318719387054443
3,A,True,Rotation,5.0,1.0,17.29865837097168
3,A,False,Rotation,10.0,0.7999999523162842,3.1318719387054443
3,A,True,Rotation,10.0,1.0,17.26311683654785
3,A,False,Rotation,15.0,0.7999999523162842,3.1318719387054443
3,A,True,Rotation,15.0,1.0,17.324975967407227
